"","Id","SleepDay","TotalSleepRecords","TotalMinutesAsleep","TotalTimeInBed","ActivityDate","TotalSteps","TotalDistance","TrackerDistance","LoggedActivitiesDistance","VeryActiveDistance","ModeratelyActiveDistance","LightActiveDistance","SedentaryActiveDistance","VeryActiveMinutes","FairlyActiveMinutes","LightlyActiveMinutes","SedentaryMinutes","Calories","SleeGroup","SleepGroup"
"50",1503960366,"4/15/2016 12:00:00 AM",1,412,442,"3/31/2016",12256,7.8600001335144,7.8600001335144,0,2.28999996185303,0.490000009536743,5.03999996185303,0,33,12,239,820,1889,"Normal","Normal"
"51",1503960366,"4/15/2016 12:00:00 AM",1,412,442,"3/28/2016",13231,8.93000030517578,8.93000030517578,0,3.19000005722046,0.790000021457672,4.94999980926514,0,39,20,224,1080,1932,"Normal","Normal"
"52",1503960366,"4/15/2016 12:00:00 AM",1,412,442,"4/1/2016",12262,7.86999988555908,7.86999988555908,0,3.3199999332428,0.829999983310699,3.64000010490417,0,47,21,200,866,1868,"Normal","Normal"
"53",1503960366,"4/15/2016 12:00:00 AM",1,412,442,"4/2/2016",11248,7.25,7.25,0,3,0.449999988079071,3.74000000953674,0,40,11,244,636,1843,"Normal","Normal"
"54",1503960366,"4/15/2016 12:00:00 AM",1,412,442,"4/5/2016",14844,9.72999954223633,9.72999954223633,0,2.94000005722046,0.759999990463257,6.03999996185303,0,36,18,341,736,2083,"Normal","Normal"
"55",1503960366,"4/15/2016 12:00:00 AM",1,412,442,"4/6/2016",11974,7.67000007629395,7.67000007629395,0,2.03999996185303,0.479999989271164,5.15000009536743,0,27,12,228,1173,1861,"Normal","Normal"
"56",1503960366,"4/15/2016 12:00:00 AM",1,412,442,"3/29/2016",12041,7.84999990463257,7.84999990463257,0,2.16000008583069,1.0900000333786,4.6100001335144,0,28,28,243,763,1886,"Normal","Normal"
"57",1503960366,"4/15/2016 12:00:00 AM",1,412,442,"3/30/2016",10970,7.15999984741211,7.15999984741211,0,2.35999989509583,0.509999990463257,4.28999996185303,0,30,13,223,1174,1820,"Normal","Normal"
"58",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"4/9/2016",12432,8.10000038146973,8.10000038146973,0,2.58999991416931,0.589999973773956,4.92000007629395,0,32,15,248,738,1883,"Short","Short"
"59",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"4/12/2016",224,0.140000000596046,0.140000000596046,0,0,0,0.129999995231628,0,0,0,9,32,50,"Short","Short"
"60",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"4/10/2016",10057,6.98000001907349,6.98000001907349,0,4,0.490000009536743,2.48000001907349,0,44,13,168,737,1755,"Short","Short"
"61",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"Short","Short"
"62",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"Short","Short"
"63",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"Short","Short"
"64",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"3/25/2016",11004,7.1100001335144,7.1100001335144,0,2.5699999332428,0.46000000834465,4.07000017166138,0,33,12,205,804,1819,"Short","Short"
"65",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"4/11/2016",10990,7.26000022888184,7.26000022888184,0,2.03999996185303,0.569999992847443,4.65000009536743,0,26,14,216,855,1811,"Short","Short"
"66",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"4/7/2016",10198,6.44000005722046,6.44000005722046,0,1.20000004768372,0.790000021457672,4.44999980926514,0,17,20,195,1208,1755,"Short","Short"
"67",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"4/3/2016",10016,6.36999988555908,6.36999988555908,0,0.910000026226044,1.27999997138977,4.17999982833862,0,15,30,314,655,1850,"Short","Short"
"68",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"4/4/2016",14557,9.80000019073486,9.80000019073486,0,3.39000010490417,0.699999988079071,5.69000005722046,0,43,18,285,757,2030,"Short","Short"
"69",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"3/31/2016",12256,7.8600001335144,7.8600001335144,0,2.28999996185303,0.490000009536743,5.03999996185303,0,33,12,239,820,1889,"Short","Short"
"70",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"3/28/2016",13231,8.93000030517578,8.93000030517578,0,3.19000005722046,0.790000021457672,4.94999980926514,0,39,20,224,1080,1932,"Short","Short"
"71",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"4/1/2016",12262,7.86999988555908,7.86999988555908,0,3.3199999332428,0.829999983310699,3.64000010490417,0,47,21,200,866,1868,"Short","Short"
"72",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"4/2/2016",11248,7.25,7.25,0,3,0.449999988079071,3.74000000953674,0,40,11,244,636,1843,"Short","Short"
"73",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"4/5/2016",14844,9.72999954223633,9.72999954223633,0,2.94000005722046,0.759999990463257,6.03999996185303,0,36,18,341,736,2083,"Short","Short"
"74",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"4/6/2016",11974,7.67000007629395,7.67000007629395,0,2.03999996185303,0.479999989271164,5.15000009536743,0,27,12,228,1173,1861,"Short","Short"
"75",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"3/29/2016",12041,7.84999990463257,7.84999990463257,0,2.16000008583069,1.0900000333786,4.6100001335144,0,28,28,243,763,1886,"Short","Short"
"76",1503960366,"4/16/2016 12:00:00 AM",2,340,367,"3/30/2016",10970,7.15999984741211,7.15999984741211,0,2.35999989509583,0.509999990463257,4.28999996185303,0,30,13,223,1174,1820,"Short","Short"
"77",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"4/9/2016",12432,8.10000038146973,8.10000038146973,0,2.58999991416931,0.589999973773956,4.92000007629395,0,32,15,248,738,1883,"Long","Long"
"78",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"4/12/2016",224,0.140000000596046,0.140000000596046,0,0,0,0.129999995231628,0,0,0,9,32,50,"Long","Long"
"79",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"4/10/2016",10057,6.98000001907349,6.98000001907349,0,4,0.490000009536743,2.48000001907349,0,44,13,168,737,1755,"Long","Long"
"80",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"Long","Long"
"81",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"Long","Long"
"82",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"Long","Long"
"83",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"3/25/2016",11004,7.1100001335144,7.1100001335144,0,2.5699999332428,0.46000000834465,4.07000017166138,0,33,12,205,804,1819,"Long","Long"
"84",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"4/11/2016",10990,7.26000022888184,7.26000022888184,0,2.03999996185303,0.569999992847443,4.65000009536743,0,26,14,216,855,1811,"Long","Long"
"85",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"4/7/2016",10198,6.44000005722046,6.44000005722046,0,1.20000004768372,0.790000021457672,4.44999980926514,0,17,20,195,1208,1755,"Long","Long"
"86",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"4/3/2016",10016,6.36999988555908,6.36999988555908,0,0.910000026226044,1.27999997138977,4.17999982833862,0,15,30,314,655,1850,"Long","Long"
"87",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"4/4/2016",14557,9.80000019073486,9.80000019073486,0,3.39000010490417,0.699999988079071,5.69000005722046,0,43,18,285,757,2030,"Long","Long"
"88",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"3/31/2016",12256,7.8600001335144,7.8600001335144,0,2.28999996185303,0.490000009536743,5.03999996185303,0,33,12,239,820,1889,"Long","Long"
"89",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"3/28/2016",13231,8.93000030517578,8.93000030517578,0,3.19000005722046,0.790000021457672,4.94999980926514,0,39,20,224,1080,1932,"Long","Long"
"90",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"4/1/2016",12262,7.86999988555908,7.86999988555908,0,3.3199999332428,0.829999983310699,3.64000010490417,0,47,21,200,866,1868,"Long","Long"
"91",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"4/2/2016",11248,7.25,7.25,0,3,0.449999988079071,3.74000000953674,0,40,11,244,636,1843,"Long","Long"
"92",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"4/5/2016",14844,9.72999954223633,9.72999954223633,0,2.94000005722046,0.759999990463257,6.03999996185303,0,36,18,341,736,2083,"Long","Long"
"93",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"4/6/2016",11974,7.67000007629395,7.67000007629395,0,2.03999996185303,0.479999989271164,5.15000009536743,0,27,12,228,1173,1861,"Long","Long"
"94",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"3/29/2016",12041,7.84999990463257,7.84999990463257,0,2.16000008583069,1.0900000333786,4.6100001335144,0,28,28,243,763,1886,"Long","Long"
"95",1503960366,"4/17/2016 12:00:00 AM",1,700,712,"3/30/2016",10970,7.15999984741211,7.15999984741211,0,2.35999989509583,0.509999990463257,4.28999996185303,0,30,13,223,1174,1820,"Long","Long"
"96",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"4/9/2016",12432,8.10000038146973,8.10000038146973,0,2.58999991416931,0.589999973773956,4.92000007629395,0,32,15,248,738,1883,"Short","Short"
"97",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"4/12/2016",224,0.140000000596046,0.140000000596046,0,0,0,0.129999995231628,0,0,0,9,32,50,"Short","Short"
"98",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"4/10/2016",10057,6.98000001907349,6.98000001907349,0,4,0.490000009536743,2.48000001907349,0,44,13,168,737,1755,"Short","Short"
"99",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"Short","Short"
"100",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"Short","Short"
"101",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"Short","Short"
"102",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"3/25/2016",11004,7.1100001335144,7.1100001335144,0,2.5699999332428,0.46000000834465,4.07000017166138,0,33,12,205,804,1819,"Short","Short"
"103",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"4/11/2016",10990,7.26000022888184,7.26000022888184,0,2.03999996185303,0.569999992847443,4.65000009536743,0,26,14,216,855,1811,"Short","Short"
"104",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"4/7/2016",10198,6.44000005722046,6.44000005722046,0,1.20000004768372,0.790000021457672,4.44999980926514,0,17,20,195,1208,1755,"Short","Short"
"105",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"4/3/2016",10016,6.36999988555908,6.36999988555908,0,0.910000026226044,1.27999997138977,4.17999982833862,0,15,30,314,655,1850,"Short","Short"
"106",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"4/4/2016",14557,9.80000019073486,9.80000019073486,0,3.39000010490417,0.699999988079071,5.69000005722046,0,43,18,285,757,2030,"Short","Short"
"107",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"3/31/2016",12256,7.8600001335144,7.8600001335144,0,2.28999996185303,0.490000009536743,5.03999996185303,0,33,12,239,820,1889,"Short","Short"
"108",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"3/28/2016",13231,8.93000030517578,8.93000030517578,0,3.19000005722046,0.790000021457672,4.94999980926514,0,39,20,224,1080,1932,"Short","Short"
"109",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"4/1/2016",12262,7.86999988555908,7.86999988555908,0,3.3199999332428,0.829999983310699,3.64000010490417,0,47,21,200,866,1868,"Short","Short"
"110",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"4/2/2016",11248,7.25,7.25,0,3,0.449999988079071,3.74000000953674,0,40,11,244,636,1843,"Short","Short"
"111",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"4/5/2016",14844,9.72999954223633,9.72999954223633,0,2.94000005722046,0.759999990463257,6.03999996185303,0,36,18,341,736,2083,"Short","Short"
"112",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"4/6/2016",11974,7.67000007629395,7.67000007629395,0,2.03999996185303,0.479999989271164,5.15000009536743,0,27,12,228,1173,1861,"Short","Short"
"113",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"3/29/2016",12041,7.84999990463257,7.84999990463257,0,2.16000008583069,1.0900000333786,4.6100001335144,0,28,28,243,763,1886,"Short","Short"
"114",1503960366,"4/19/2016 12:00:00 AM",1,304,320,"3/30/2016",10970,7.15999984741211,7.15999984741211,0,2.35999989509583,0.509999990463257,4.28999996185303,0,30,13,223,1174,1820,"Short","Short"
"115",1503960366,"4/20/2016 12:00:00 AM",1,360,377,"4/9/2016",12432,8.10000038146973,8.10000038146973,0,2.58999991416931,0.589999973773956,4.92000007629395,0,32,15,248,738,1883,"Normal","Normal"
"116",1503960366,"4/20/2016 12:00:00 AM",1,360,377,"4/12/2016",224,0.140000000596046,0.140000000596046,0,0,0,0.129999995231628,0,0,0,9,32,50,"Normal","Normal"
"117",1503960366,"4/20/2016 12:00:00 AM",1,360,377,"4/10/2016",10057,6.98000001907349,6.98000001907349,0,4,0.490000009536743,2.48000001907349,0,44,13,168,737,1755,"Normal","Normal"
"118",1503960366,"4/20/2016 12:00:00 AM",1,360,377,"3/26/2016",17609,11.5500001907349,11.5500001907349,0,6.92000007629395,0.730000019073486,3.91000008583069,0,89,17,274,588,2154,"Normal","Normal"
"119",1503960366,"4/20/2016 12:00:00 AM",1,360,377,"4/8/2016",12521,7.94000005722046,7.94000005722046,0,3.30999994277954,0.899999976158142,3.74000000953674,0,46,22,212,1160,1895,"Normal","Normal"
"120",1503960366,"4/20/2016 12:00:00 AM",1,360,377,"3/27/2016",12736,8.52999973297119,8.52999973297119,0,4.65999984741211,0.159999996423721,3.71000003814697,0,56,5,268,605,1944,"Normal","Normal"
"121",1503960366,"4/20/2016 12:00:00 AM",1,360,377,"3/25/2016",11004,7.1100001335144,7.1100001335144,0,2.5699999332428,0.46000000834465,4.07000017166138,0,33,12,205,804,1819,"Normal","Normal"
"122",1503960366,"4/20/2016 12:00:00 AM",1,360,377,"4/11/2016",10990,7.26000022888184,7.26000022888184,0,2.03999996185303,0.569999992847443,4.65000009536743,0,26,14,216,855,1811,"Normal","Normal"
"123",1503960366,"4/20/2016 12:00:00 AM",1,360,377,"4/7/2016",10198,6.44000005722046,6.44000005722046,0,1.20000004768372,0.790000021457672,4.44999980926514,0,17,20,195,1208,1755,"Normal","Normal"
"124",1503960366,"4/20/2016 12:00:00 AM",1,360,377,"4/3/2016",10016,6.36999988555908,6.36999988555908,0,0.910000026226044,1.27999997138977,4.17999982833862,0,15,30,314,655,1850,"Normal","Normal"
"125",1503960366,"4/20/2016 12:00:00 AM",1,360,377,"4/4/2016",14557,9.80000019073486,9.80000019073486,0,3.39000010490417,0.699999988079071,5.69000005722046,0,43,18,285,757,2030,"Normal","Normal"
"126",1503960366,"4/20/2016 12:00:00 AM",1,360,377,"3/31/2016",12256,7.8600001335144,7.8600001335144,0,2.28999996185303,0.490000009536743,5.03999996185303,0,33,12,239,820,1889,"Normal","Normal"
"127",1503960366,"4/20/2016 12:00:00 AM",1,360,377,"3/28/2016",13231,8.93000030517578,8.93000030517578,0,3.19000005722046,0.790000021457672,4.94999980926514,0,39,20,224,1080,1932,"Normal","Normal"
"128",1503960366,"4/20/2016 12:00:00 AM",1,360,377,"4/1/2016",12262,7.86999988555908,7.86999988555908,0,3.3199999332428,0.829999983310699,3.64000010490417,0,47,21,200,866,1868,"Normal","Normal"
"129",1503960366,"4/20/2016 12:00:00 AM",1,360,377,"4/2/2016",11248,7.25,7.25,0,3,0.449999988079071,3.74000000953674,0,40,11,244,636,1843,"Normal","Normal"
"130",1503960366,"4/20/2016 12:00:00 AM",1,360,377,"4/5/2016",14844,9.72999954223633,9.72999954223633,0,2.94000005722046,0.759999990463257,6.03999996185303,0,36,18,341,736,2083,"Normal","Normal"
